Date,US_10Y_YIELD,JPN_10Y_YIELD,USD_JPY
2022-11-16,3.691999912261963,,138.96499633789062
2022-11-17,3.7750000953674316,,139.32200622558594
2022-11-18,3.818000078201294,,140.41200256347656
2022-11-21,3.825000047683716,,140.2530059814453
2022-11-22,3.757999897003174,,142.09800720214844
2022-11-23,3.7060000896453857,,141.15499877929688
2022-11-25,3.690999984741211,,138.60299682617188
2022-11-28,3.703000068664551,,139.10000610351562
2022-11-29,3.747999906539917,,138.718994140625
2022-11-30,3.703000068664551,,138.7449951171875
2022-12-01,3.5290000438690186,,137.35899353027344
2022-12-02,3.50600004196167,,135.14999389648438
2022-12-05,3.5989999771118164,,134.47500610351562
2022-12-06,3.513000011444092,,136.65199279785156
2022-12-07,3.4079999923706055,,136.88600158691406
2022-12-08,3.490999937057495,,136.38099670410156
2022-12-09,3.566999912261963,,136.61399841308594
2022-12-12,3.6110000610351562,,136.71200561523438
2022-12-13,3.500999927520752,,137.50399780273438
2022-12-14,3.503000020980835,,135.58399963378906
2022-12-15,3.450000047683716,,135.34800720214844
2022-12-16,3.4820001125335693,,137.75100708007812
2022-12-19,3.5810000896453857,,136.69000244140625
2022-12-20,3.684000015258789,,136.9949951171875
2022-12-21,3.684000015258789,,131.89199829101562
2022-12-22,3.6689999103546143,,132.3699951171875
2022-12-23,3.750999927520752,,132.35699462890625
2022-12-27,3.859999895095825,,132.76400756835938
2022-12-28,3.88700008392334,,133.48599243164062
2022-12-29,3.8350000381469727,,134.03399658203125
2022-12-30,3.878999948501587,,132.91600036621094
2023-01-03,3.7929999828338623,,130.79400634765625
2023-01-04,3.7090001106262207,,131.2480010986328
2023-01-05,3.7200000286102295,,132.24600219726562
2023-01-06,3.569000005722046,,133.3070068359375
2023-01-09,3.5169999599456787,,131.86199951171875
2023-01-10,3.621000051498413,,131.72900390625
2023-01-11,3.553999900817871,,132.1009979248047
2023-01-12,3.4489998817443848,,131.90199279785156
2023-01-13,3.510999917984009,,129.1719970703125
2023-01-17,3.5350000858306885,,128.3209991455078
2023-01-18,3.375,,128.281005859375
2023-01-19,3.3970000743865967,,128.53900146484375
2023-01-20,3.4839999675750732,,128.3699951171875
2023-01-23,3.5250000953674316,,129.35400390625
2023-01-24,3.4690001010894775,,130.5970001220703
2023-01-25,3.4619998931884766,,130.23899841308594
2023-01-26,3.493000030517578,,129.23699951171875
2023-01-27,3.5179998874664307,,129.8000030517578
2023-01-30,3.5510001182556152,,129.85400390625
2023-01-31,3.5290000438690186,,130.47900390625
2023-02-01,3.3970000743865967,,130.11000061035156
2023-02-02,3.3959999084472656,,128.6219940185547
2023-02-03,3.5320000648498535,,128.74600219726562
2023-02-06,3.634000062942505,,132.00900268554688
2023-02-07,3.6740000247955322,,132.6230010986328
2023-02-08,3.6530001163482666,,131.04200744628906
2023-02-09,3.683000087738037,,131.38699340820312
2023-02-10,3.74399995803833,,131.5189971923828
2023-02-13,3.7170000076293945,,131.55099487304688
2023-02-14,3.760999917984009,,132.33700561523438
2023-02-15,3.809000015258789,,132.99099731445312
2023-02-16,3.8429999351501465,,133.9029998779297
2023-02-17,3.828000068664551,,134.07400512695312
2023-02-21,3.9549999237060547,,134.33599853515625
2023-02-22,3.9230000972747803,,134.9759979248047
2023-02-23,3.878999948501587,,134.9320068359375
2023-02-24,3.9489998817443848,,134.6280059814453
2023-02-27,3.921999931335449,,136.39500427246094
2023-02-28,3.9159998893737793,,136.31700134277344
2023-03-01,3.99399995803833,,136.34800720214844
2023-03-02,4.072999954223633,,136.19400024414062
2023-03-03,3.9639999866485596,,136.7050018310547
2023-03-06,3.9830000400543213,,135.86000061035156
2023-03-07,3.9749999046325684,,135.99899291992188
2023-03-08,3.9760000705718994,,137.39100646972656
2023-03-09,3.924999952316284,,137.2259979248047
2023-03-10,3.694999933242798,,136.39500427246094
2023-03-13,3.515000104904175,,134.97999572753906
2023-03-14,3.638000011444092,,133.11399841308594
2023-03-15,3.492000102996826,,134.39700317382812
2023-03-16,3.5850000381469727,,132.9290008544922
2023-03-17,3.3949999809265137,,133.3679962158203
2023-03-20,3.4809999465942383,,132.28399658203125
2023-03-21,3.6059999465942383,,131.39199829101562
2023-03-22,3.5,,132.34800720214844
2023-03-23,3.4059998989105225,,131.1790008544922
2023-03-24,3.380000114440918,,130.86500549316406
2023-03-27,3.5280001163482666,,130.8459930419922
2023-03-28,3.563999891281128,,131.23300170898438
2023-03-29,3.565999984741211,,131.04600524902344
2023-03-30,3.5510001182556152,,132.5760040283203
2023-03-31,3.49399995803833,,133.2010040283203
2023-04-03,3.430000066757202,,133.3470001220703
2023-04-04,3.3369998931884766,,132.2989959716797
2023-04-05,3.2869999408721924,,131.48500061035156
2023-04-06,3.2880001068115234,,130.9340057373047
2023-04-10,3.4149999618530273,,132.0970001220703
2023-04-11,3.434000015258789,,133.468994140625
2023-04-12,3.4210000038146973,,133.593994140625
2023-04-13,3.4519999027252197,,133.0850067138672
2023-04-14,3.5220000743865967,,132.48699951171875
2023-04-17,3.5910000801086426,,133.9709930419922
2023-04-18,3.572000026702881,,134.4250030517578
2023-04-19,3.6019999980926514,,134.04400634765625
2023-04-20,3.5450000762939453,,134.70399475097656
2023-04-21,3.569999933242798,,133.99600219726562
2023-04-24,3.515000104904175,,133.96099853515625
2023-04-25,3.3959999084472656,,134.08399963378906
2023-04-26,3.431999921798706,,133.71099853515625
2023-04-27,3.5280001163482666,,133.46499633789062
2023-04-28,3.4519999027252197,,133.802001953125
2023-05-01,3.5739998817443848,,136.38600158691406
2023-05-02,3.438999891281128,,137.52099609375
2023-05-03,3.4030001163482666,,136.46600341796875
2023-05-04,3.3510000705718994,,134.54400634765625
2023-05-05,3.446000099182129,,134.1790008544922
2023-05-08,3.5209999084472656,,135.19900512695312
2023-05-09,3.5209999084472656,,135.072998046875
2023-05-10,3.438999891281128,,135.28799438476562
2023-05-11,3.3970000743865967,,134.08700561523438
2023-05-12,3.4630000591278076,,134.4980010986328
2023-05-15,3.507999897003174,,135.82200622558594
2023-05-16,3.5490000247955322,,136.0449981689453
2023-05-17,3.5810000896453857,,136.42999267578125
2023-05-18,3.6480000019073486,,137.61399841308594
2023-05-19,3.691999912261963,,138.6199951171875
2023-05-22,3.7190001010894775,,137.69200134277344
2023-05-23,3.697999954223633,,138.6719970703125
2023-05-24,3.7190001010894775,,138.59800720214844
2023-05-25,3.813999891281128,,139.2830047607422
2023-05-26,3.809999942779541,,140.01699829101562
2023-05-30,3.700000047683716,,140.4409942626953
2023-05-31,3.63700008392334,,139.79200744628906
2023-06-01,3.6080000400543213,,139.1269989013672
2023-06-02,3.690999984741211,,138.7480010986328
2023-06-05,3.693000078201294,,140.20700073242188
2023-06-06,3.6989998817443848,,139.38299560546875
2023-06-07,3.7839999198913574,,139.52699279785156
2023-06-08,3.7139999866485596,,139.8990020751953
2023-06-09,3.744999885559082,,138.86300659179688
2023-06-12,3.765000104904175,,139.37100219726562
2023-06-13,3.8389999866485596,,139.4600067138672
2023-06-14,3.7960000038146973,,140.177001953125
2023-06-15,3.7279999256134033,,139.9770050048828
2023-06-16,3.7690000534057617,,140.26800537109375
2023-06-20,3.7290000915527344,,141.8990020751953
2023-06-21,3.7230000495910645,,141.3350067138672
2023-06-22,3.7990000247955322,,141.68800354003906
2023-06-23,3.739000082015991,,143.02999877929688
2023-06-26,3.7190001010894775,,143.54100036621094
2023-06-27,3.7679998874664307,,143.4600067138672
2023-06-28,3.7100000381469727,,143.8820037841797
2023-06-29,3.8540000915527344,,144.38900756835938
2023-06-30,3.819000005722046,,144.77999877929688
2023-07-03,3.8580000400543213,,144.3979949951172
2023-07-05,3.944999933242798,,144.406005859375
2023-07-06,4.040999889373779,,144.48899841308594
2023-07-07,4.050000190734863,,143.9510040283203
2023-07-10,4.00600004196167,,142.20899963378906
2023-07-11,3.9800000190734863,,141.2969970703125
2023-07-12,3.8610000610351562,,140.1179962158203
2023-07-13,3.760999917984009,,138.31500244140625
2023-07-14,3.819000005722046,,138.0749969482422
2023-07-17,3.796999931335449,,138.6820068359375
2023-07-18,3.7890000343322754,,138.72900390625
2023-07-19,3.742000102996826,,139.02699279785156
2023-07-20,3.8540000915527344,,139.59800720214844
2023-07-21,3.8369998931884766,,139.86399841308594
2023-07-24,3.8570001125335693,,141.75
2023-07-25,3.9119999408721924,,141.52200317382812
2023-07-26,3.8510000705718994,,140.91299438476562
2023-07-27,4.01200008392334,,140.36700439453125
2023-07-28,3.9690001010894775,,138.86399841308594
2023-07-31,3.9590001106262207,,140.75799560546875
2023-08-01,4.051000118255615,,142.322998046875
2023-08-02,4.078000068664551,,142.97000122070312
2023-08-03,4.189000129699707,,143.343994140625
2023-08-04,4.059999942779541,,142.59800720214844
2023-08-07,4.078000068664551,,141.87600708007812
2023-08-08,4.026000022888184,,142.5240020751953
2023-08-09,4.01200008392334,,143.2779998779297
2023-08-10,4.079999923706055,,143.7270050048828
2023-08-11,4.168000221252441,,144.85400390625
2023-08-14,4.184000015258789,,144.81700134277344
2023-08-15,4.2210001945495605,,145.43699645996094
2023-08-16,4.257999897003174,,145.60800170898438
2023-08-17,4.308000087738037,,146.33299255371094
2023-08-18,4.250999927520752,,145.71400451660156
2023-08-21,4.3420000076293945,,145.30499267578125
2023-08-22,4.328000068664551,,146.23800659179688
2023-08-23,4.197999954223633,,145.76300048828125
2023-08-24,4.235000133514404,,144.67300415039062
2023-08-25,4.238999843597412,,146.06700134277344
2023-08-28,4.211999893188477,,146.531005859375
2023-08-29,4.122000217437744,,146.46400451660156
2023-08-30,4.118000030517578,,145.98800659179688
2023-08-31,4.0929999351501465,,146.0989990234375
2023-09-01,4.172999858856201,,145.47300720214844
2023-09-05,4.26800012588501,,146.54299926757812
2023-09-06,4.289999961853027,,147.4709930419922
2023-09-07,4.260000228881836,,147.70899963378906
2023-09-08,4.257999897003174,,147.33099365234375
2023-09-11,4.288000106811523,,147.11300659179688
2023-09-12,4.263999938964844,,146.67799377441406
2023-09-13,4.249000072479248,,147.1580047607422
2023-09-14,4.288000106811523,,147.3459930419922
2023-09-15,4.322000026702881,,147.48199462890625
2023-09-18,4.318999767303467,,147.8679962158203
2023-09-19,4.364999771118164,,147.60499572753906
2023-09-20,4.348999977111816,,147.74200439453125
2023-09-21,4.480000019073486,,148.3209991455078
2023-09-22,4.438000202178955,,147.6439971923828
2023-09-25,4.541999816894531,,148.4340057373047
2023-09-26,4.558000087738037,,148.81100463867188
2023-09-27,4.625999927520752,,149.0449981689453
2023-09-28,4.5970001220703125,,149.4980010986328
2023-09-29,4.572999954223633,,149.33700561523438
2023-10-02,4.683000087738037,,149.5399932861328
2023-10-03,4.802000045776367,,149.8509979248047
2023-10-04,4.735000133514404,,149.19200134277344
2023-10-05,4.7170000076293945,,148.96600341796875
2023-10-06,4.783999919891357,,148.46299743652344
2023-10-09,4.796999931335449,,149.16000366210938
2023-10-10,4.65500020980835,,148.32699584960938
2023-10-11,4.59499979019165,,148.6280059814453
2023-10-12,4.711999893188477,,149.03599548339844
2023-10-13,4.629000186920166,,149.7899932861328
2023-10-16,4.711999893188477,,149.5659942626953
2023-10-17,4.8470001220703125,,149.5780029296875
2023-10-18,4.9039998054504395,,149.75900268554688
2023-10-19,4.98799991607666,,149.74200439453125
2023-10-20,4.923999786376953,,149.802001953125
2023-10-23,4.8379998207092285,,149.8800048828125
2023-10-24,4.840000152587891,,149.7689971923828
2023-10-25,4.953000068664551,,149.85400390625
2023-10-26,4.84499979019165,,150.09800720214844
2023-10-27,4.84499979019165,,150.36599731445312
2023-10-30,4.875,,149.73300170898438
2023-10-31,4.875,,149.11099243164062
2023-11-01,4.789000034332275,,151.29400634765625
2023-11-02,4.669000148773193,,150.5749969482422
2023-11-03,4.558000087738037,,150.4969940185547
2023-11-06,4.6620001792907715,,149.44900512695312
2023-11-07,4.571000099182129,,149.98899841308594
2023-11-08,4.5229997634887695,,150.39599609375
2023-11-09,4.630000114440918,,150.86399841308594
2023-11-10,4.627999782562256,,151.3489990234375
2023-11-13,4.631999969482422,,151.468994140625
2023-11-14,4.440999984741211,,151.64599609375
2023-11-15,4.534999847412109,,150.48500061035156
2023-11-16,4.445000171661377,,151.21499633789062
2023-11-17,4.440999984741211,,150.7050018310547
2023-11-20,4.421999931335449,,149.94200134277344
2023-11-21,4.418000221252441,,148.36199951171875
2023-11-22,4.415999889373779,,148.15199279785156
2023-11-24,4.4720001220703125,,149.63499450683594
2023-11-27,4.388999938964844,,149.5709991455078
2023-11-28,4.335999965667725,,148.45199584960938
2023-11-29,4.270999908447266,,147.06300354003906
2023-11-30,4.3520002365112305,,147.03900146484375
2023-12-01,4.22599983215332,,147.99899291992188
2023-12-04,4.288000106811523,,146.39300537109375
2023-12-05,4.171000003814697,,147.32699584960938
2023-12-06,4.120999813079834,,147.18499755859375
2023-12-07,4.129000186920166,,147.1840057373047
2023-12-08,4.244999885559082,,144.2779998779297
2023-12-11,4.238999843597412,,144.98300170898438
2023-12-12,4.205999851226807,,146.0850067138672
2023-12-13,4.0329999923706055,,145.27999877929688
2023-12-14,3.930000066757202,,142.7729949951172
2023-12-15,3.927999973297119,,142.2790069580078
2023-12-18,3.9539999961853027,,142.31300354003906
2023-12-19,3.921999931335449,,142.7220001220703
2023-12-20,3.877000093460083,,143.88900756835938
2023-12-21,3.8940000534057617,,143.5229949951172
2023-12-22,3.9010000228881836,,142.07000732421875
2023-12-26,3.885999917984009,,142.22999572753906
2023-12-27,3.7890000343322754,,142.46099853515625
2023-12-28,3.8499999046325684,,141.3990020751953
2023-12-29,3.865999937057495,,141.42999267578125
2024-01-02,3.946000099182129,,141.12600708007812
2024-01-03,3.9070000648498535,,142.15499877929688
2024-01-04,3.990999937057495,,142.99899291992188
2024-01-05,4.041999816894531,,144.76499938964844
2024-01-08,4.001999855041504,,144.71600341796875
2024-01-09,4.019000053405762,,144.22999572753906
2024-01-10,4.03000020980835,,144.42799377441406
2024-01-11,3.9769999980926514,,145.73399353027344
2024-01-12,3.950000047683716,,145.04600524902344
2024-01-16,4.065999984741211,,145.79400634765625
2024-01-17,4.105999946594238,,147.24600219726562
2024-01-18,4.144000053405762,,148.1179962158203
2024-01-19,4.145999908447266,,148.1280059814453
2024-01-22,4.093999862670898,,148.12100219726562
2024-01-23,4.142000198364258,,148.14199829101562
2024-01-24,4.177999973297119,,148.25100708007812
2024-01-25,4.131999969482422,,147.59100341796875
2024-01-26,4.159999847412109,,147.72300720214844
2024-01-29,4.091000080108643,,148.13999938964844
2024-01-30,4.059000015258789,,147.46800231933594
2024-01-31,3.9670000076293945,,147.36900329589844
2024-02-01,3.86299991607666,,146.99600219726562
2024-02-02,4.0329999923706055,,146.4510040283203
2024-02-05,4.164000034332275,,148.50100708007812
2024-02-06,4.090000152587891,,148.63999938964844
2024-02-07,4.110000133514404,,147.8179931640625
2024-02-08,4.170000076293945,,148.08599853515625
2024-02-09,4.186999797821045,,149.25900268554688
2024-02-12,4.171999931335449,,149.16700744628906
2024-02-13,4.315999984741211,,149.40499877929688
2024-02-14,4.267000198364258,,150.7239990234375
2024-02-15,4.239999771118164,,150.54400634765625
2024-02-16,4.295000076293945,,149.9459991455078
2024-02-20,4.275000095367432,,150.27000427246094
2024-02-21,4.324999809265137,,149.93899536132812
2024-02-22,4.327000141143799,,150.35499572753906
2024-02-23,4.260000228881836,,150.48300170898438
2024-02-26,4.298999786376953,,150.4980010986328
2024-02-27,4.315000057220459,,150.5659942626953
2024-02-28,4.27400016784668,,150.4949951171875
2024-02-29,4.251999855041504,,150.656005859375
2024-03-01,4.179999828338623,,150.09500122070312
2024-03-04,4.218999862670898,,150.10499572753906
2024-03-05,4.13700008392334,,150.46600341796875
2024-03-06,4.104000091552734,,150.0489959716797
2024-03-07,4.0920000076293945,,149.2689971923828
2024-03-08,4.089000225067139,,147.8679962158203
2024-03-11,4.104000091552734,,146.7740020751953
2024-03-12,4.15500020980835,,146.73199462890625
2024-03-13,4.191999912261963,,147.61900329589844
2024-03-14,4.297999858856201,,147.62100219726562
2024-03-15,4.303999900817871,,148.29600524902344
2024-03-18,4.340000152587891,,148.9550018310547
2024-03-19,4.296999931335449,,149.1439971923828
2024-03-20,4.2729997634887695,,151.03500366210938
2024-03-21,4.270999908447266,,150.75999450683594
2024-03-22,4.2179999351501465,,151.63299560546875
2024-03-25,4.252999782562256,,151.30499267578125
2024-03-26,4.234000205993652,,151.3730010986328
2024-03-27,4.196000099182129,,151.52999877929688
2024-03-28,4.205999851226807,,151.28700256347656
2024-04-01,4.328999996185303,,151.3979949951172
2024-04-02,4.364999771118164,,151.58099365234375
2024-04-03,4.355000019073486,,151.5399932861328
2024-04-04,4.309000015258789,,151.58099365234375
2024-04-05,4.377999782562256,,151.29200744628906
2024-04-08,4.423999786376953,,151.69000244140625
2024-04-09,4.366000175476074,,151.84300231933594
2024-04-10,4.559999942779541,,151.77699279785156
2024-04-11,4.576000213623047,,152.96400451660156
2024-04-12,4.499000072479248,,153.19200134277344
2024-04-15,4.627999782562256,,153.2830047607422
2024-04-16,4.658999919891357,,154.20599365234375
2024-04-17,4.585000038146973,,154.697998046875
2024-04-18,4.646999835968018,,154.3419952392578
2024-04-19,4.614999771118164,,154.61000061035156
2024-04-22,4.623000144958496,,154.63999938964844
2024-04-23,4.5980000495910645,,154.81300354003906
2024-04-24,4.6519999504089355,,154.74400329589844
2024-04-25,4.705999851226807,,155.25900268554688
2024-04-26,4.669000148773193,,155.5970001220703
2024-04-29,4.613999843597412,,158.2239990234375
2024-04-30,4.685999870300293,,156.31399536132812
2024-05-01,4.59499979019165,,157.7220001220703
2024-05-02,4.571000099182129,,155.70399475097656
2024-05-03,4.5,,153.0449981689453
2024-05-06,4.488999843597412,,153.5659942626953
2024-05-07,4.4629998207092285,,154.23699951171875
2024-05-08,4.492000102996826,,154.7480010986328
2024-05-09,4.448999881744385,,155.41900634765625
2024-05-10,4.504000186920166,,155.38900756835938
2024-05-13,4.480999946594238,,155.8179931640625
2024-05-14,4.445000171661377,,156.23300170898438
2024-05-15,4.355999946594238,,156.4980010986328
2024-05-16,4.376999855041504,,154.28199768066406
2024-05-17,4.420000076293945,,155.37899780273438
2024-05-20,4.436999797821045,,155.75399780273438
2024-05-21,4.414000034332275,,156.3699951171875
2024-05-22,4.434000015258789,,156.25100708007812
2024-05-23,4.474999904632568,,156.70399475097656
2024-05-24,4.4670000076293945,,156.97300720214844
2024-05-28,4.541999816894531,,156.84500122070312
2024-05-29,4.624000072479248,,157.26199340820312
2024-05-30,4.553999900817871,,157.60800170898438
2024-05-31,4.513999938964844,,156.9530029296875
2024-06-03,4.4019999504089355,,157.17999267578125
2024-06-04,4.335999965667725,,156.0760040283203
2024-06-05,4.289000034332275,,155.12399291992188
2024-06-06,4.281000137329102,,155.9290008544922
2024-06-07,4.429999828338623,,155.69700622558594
2024-06-10,4.468999862670898,,156.83299255371094
2024-06-11,4.4039998054504395,,157.0399932861328
2024-06-12,4.295000076293945,,157.10499572753906
2024-06-13,4.23799991607666,,156.8000030517578
2024-06-14,4.2129998207092285,,157.1280059814453
2024-06-17,4.2789998054504395,,157.54600524902344
2024-06-18,4.2170000076293945,,157.6999969482422
2024-06-20,4.254000186920166,,157.95799255371094
2024-06-21,4.256999969482422,,158.93099975585938
2024-06-24,4.248000144958496,,159.86099243164062
2024-06-25,4.23799991607666,,159.68600463867188
2024-06-26,4.315999984741211,,159.68600463867188
2024-06-27,4.288000106811523,,160.62100219726562
2024-06-28,4.3429999351501465,,160.68699645996094
2024-07-01,4.479000091552734,,160.90699768066406
2024-07-02,4.435999870300293,,161.51199340820312
2024-07-03,4.355000019073486,,161.50399780273438
2024-07-05,4.271999835968018,,161.35800170898438
2024-07-08,4.269000053405762,,160.63800048828125
2024-07-09,4.300000190734863,,160.85699462890625
2024-07-10,4.28000020980835,,161.33099365234375
2024-07-11,4.192999839782715,,161.60699462890625
2024-07-12,4.189000129699707,,158.2010040283203
2024-07-15,4.229000091552734,,158.31300354003906
2024-07-16,4.166999816894531,,158.14100646972656
2024-07-17,4.145999908447266,,158.35000610351562
2024-07-18,4.189000129699707,,155.68600463867188
2024-07-19,4.238999843597412,,157.14999389648438
2024-07-22,4.260000228881836,,157.4219970703125
2024-07-23,4.238999843597412,,156.89100646972656
2024-07-24,4.285999774932861,,155.76800537109375
2024-07-25,4.25600004196167,,153.89100646972656
2024-07-26,4.199999809265137,,153.69700622558594
2024-07-29,4.177999973297119,,154.13900756835938
2024-07-30,4.14300012588501,,153.83299255371094
2024-07-31,4.109000205993652,,152.6699981689453
2024-08-01,3.9760000705718994,,149.74400329589844
2024-08-02,3.7920000553131104,,149.2010040283203
2024-08-05,3.7850000858306885,,145.58399963378906
2024-08-06,3.888000011444092,,145.7899932861328
2024-08-07,3.9679999351501465,,144.73199462890625
2024-08-08,3.996999979019165,,146.12399291992188
2024-08-09,3.941999912261963,,147.66900634765625
2024-08-12,3.9089999198913574,,147.04200744628906
2024-08-13,3.8519999980926514,,146.98199462890625
2024-08-14,3.819999933242798,,146.9709930419922
2024-08-15,3.9260001182556152,,147.2530059814453
2024-08-16,3.8919999599456787,,149.2220001220703
2024-08-19,3.867000102996826,,147.95599365234375
2024-08-20,3.818000078201294,,146.69900512695312
2024-08-21,3.7780001163482666,,145.3470001220703
2024-08-22,3.861999988555908,,145.1179962158203
2024-08-23,3.806999921798706,,146.20199584960938
2024-08-26,3.818000078201294,,144.0
2024-08-27,3.8329999446868896,,144.51600646972656
2024-08-28,3.8410000801086426,,143.97500610351562
2024-08-29,3.867000102996826,,144.43299865722656
2024-08-30,3.9110000133514404,,144.88999938964844
2024-09-03,3.8440001010894775,,146.7220001220703
2024-09-04,3.7679998874664307,,145.35299682617188
2024-09-05,3.7309999465942383,,143.32400512695312
2024-09-06,3.7100000381469727,,143.39300537109375
2024-09-09,3.697000026702881,,142.48599243164062
2024-09-10,3.6459999084472656,,143.177001953125
2024-09-11,3.6530001163482666,,142.23399353027344
2024-09-12,3.680000066757202,,142.58999633789062
2024-09-13,3.6500000953674316,,141.49899291992188
2024-09-16,3.621000051498413,,140.7899932861328
2024-09-17,3.6419999599456787,,140.7899932861328
2024-09-18,3.684999942779541,,142.01499938964844
2024-09-19,3.740000009536743,,142.7100067138672
2024-09-20,3.7279999256134033,,142.85800170898438
2024-09-23,3.739000082015991,,144.00399780273438
2024-09-24,3.7360000610351562,,143.63800048828125
2024-09-25,3.7809998989105225,,142.96299743652344
2024-09-26,3.7909998893737793,,144.68299865722656
2024-09-27,3.749000072479248,,145.0760040283203
2024-09-30,3.802000045776367,,142.7830047607422
2024-10-01,3.743000030517578,,143.7100067138672
2024-10-02,3.7850000858306885,,143.73599243164062
2024-10-03,3.8499999046325684,,146.58200073242188
2024-10-04,3.9809999465942383,,146.83999633789062
2024-10-07,4.026000022888184,,148.82000732421875
2024-10-08,4.0329999923706055,,148.14599609375
2024-10-09,4.066999912261963,,148.15899658203125
2024-10-10,4.0960001945495605,,149.16000366210938
2024-10-11,4.072999954223633,,148.70399475097656
2024-10-14,4.0980000495910645,,149.33399963378906
2024-10-15,4.038000106811523,,149.6699981689453
2024-10-16,4.015999794006348,,149.0989990234375
2024-10-17,4.0960001945495605,,149.5760040283203
2024-10-18,4.072999954223633,,150.10000610351562
2024-10-21,4.182000160217285,,149.60000610351562
2024-10-22,4.203999996185303,,150.60499572753906
2024-10-23,4.242000102996826,,151.13800048828125
2024-10-24,4.199999809265137,,152.7689971923828
2024-10-25,4.23199987411499,,151.7830047607422
2024-10-28,4.2779998779296875,,152.95199584960938
2024-10-29,4.27400016784668,,153.1790008544922
2024-10-30,4.265999794006348,,153.2740020751953
2024-10-31,4.283999919891357,,153.20399475097656
2024-11-01,4.361000061035156,,151.97999572753906
2024-11-04,4.309000015258789,,152.28700256347656
2024-11-05,4.289000034332275,,152.2760009765625
2024-11-06,4.426000118255615,,151.43499755859375
2024-11-07,4.341000080108643,,154.32000732421875
2024-11-08,4.306000232696533,,153.17999267578125
2024-11-11,4.308000087738037,,152.9040069580078
2024-11-12,4.432000160217285,,153.47999572753906
2024-11-13,4.451000213623047,,154.65499877929688
2024-11-14,4.414000034332275,,156.35899353027344
