Date,Keyence.Price.Change
2022-11-22 00:00:00+09:00,168.31930677408673
2022-11-24 00:00:00+09:00,59.40681024357036
2022-11-25 00:00:00+09:00,-772.2884935334005
2022-11-28 00:00:00+09:00,297.0340715815619
2022-11-29 00:00:00+09:00,-188.12158236546384
2022-11-30 00:00:00+09:00,-940.6077691579922
2022-12-01 00:00:00+09:00,-594.0681329208819
2022-12-02 00:00:00+09:00,-643.5737824318348
2022-12-05 00:00:00+09:00,-39.60454389498773
2022-12-06 00:00:00+09:00,772.2885044642899
2022-12-07 00:00:00+09:00,346.53974382267916
2022-12-08 00:00:00+09:00,-356.44086573155073
2022-12-09 00:00:00+09:00,326.7374648023397
2022-12-12 00:00:00+09:00,277.2317861930278
2022-12-13 00:00:00+09:00,-207.92385468170687
2022-12-14 00:00:00+09:00,693.0794440995815
2022-12-15 00:00:00+09:00,-39.60454106762336
2022-12-16 00:00:00+09:00,19.802268608160375
2022-12-19 00:00:00+09:00,79.20908423667424
2022-12-20 00:00:00+09:00,-2019.831761172005
2022-12-21 00:00:00+09:00,-841.5964517291068
2022-12-22 00:00:00+09:00,-613.8703784788886
2022-12-23 00:00:00+09:00,-138.6158930222955
2022-12-26 00:00:00+09:00,415.84767448220373
2022-12-27 00:00:00+09:00,-534.6613173208025
2022-12-28 00:00:00+09:00,49.505676900480466
2022-12-29 00:00:00+09:00,901.0033126272028
2022-12-30 00:00:00+09:00,-653.4749170434661
2023-01-04 00:00:00+09:00,-99.01135559445538
2023-01-05 00:00:00+09:00,287.13292201382137
2023-01-06 00:00:00+09:00,1396.0600270275172
2023-01-10 00:00:00+09:00,-178.22043692572333
2023-01-11 00:00:00+09:00,2594.097504866899
2023-01-12 00:00:00+09:00,-702.9805976831703
2023-01-13 00:00:00+09:00,-316.8363289760309
2023-01-16 00:00:00+09:00,49.505674379557604
2023-01-17 00:00:00+09:00,801.9919379726416
2023-01-18 00:00:00+09:00,940.6079042284546
2023-01-19 00:00:00+09:00,-69.30794259492541
2023-01-20 00:00:00+09:00,267.3306564975792
2023-01-23 00:00:00+09:00,415.84768435251317
2023-01-24 00:00:00+09:00,-99.01134893536073
2023-01-25 00:00:00+09:00,366.3420138888905
2023-01-26 00:00:00+09:00,-1069.3225633796828
2023-01-27 00:00:00+09:00,514.8590461357162
2023-01-30 00:00:00+09:00,-59.40681221889099
2023-01-31 00:00:00+09:00,-386.1442742598665
2023-02-01 00:00:00+09:00,-376.2431211186631
2023-02-02 00:00:00+09:00,-158.41817190586153
2023-02-03 00:00:00+09:00,544.5624369959696
2023-02-06 00:00:00+09:00,-1475.269132679423
2023-02-07 00:00:00+09:00,297.0340643933232
2023-02-08 00:00:00+09:00,-455.45222038115025
2023-02-09 00:00:00+09:00,376.24313329828874
2023-02-10 00:00:00+09:00,0.0
2023-02-13 00:00:00+09:00,-851.4976222826081
2023-02-14 00:00:00+09:00,108.9124825898034
2023-02-15 00:00:00+09:00,-1366.3566732481922
2023-02-16 00:00:00+09:00,514.8590604372948
2023-02-17 00:00:00+09:00,-821.79424208001
2023-02-20 00:00:00+09:00,-990.1135327253214
2023-02-21 00:00:00+09:00,-148.517026118192
2023-02-22 00:00:00+09:00,-198.02270880906144
2023-02-24 00:00:00+09:00,762.3873858515217
2023-02-27 00:00:00+09:00,1415.8623173961896
2023-02-28 00:00:00+09:00,118.81363028527267
2023-03-01 00:00:00+09:00,594.0680926050991
2023-03-02 00:00:00+09:00,-425.74881805461337
2023-03-03 00:00:00+09:00,19.80227120908239
2023-03-06 00:00:00+09:00,247.52839161197335
2023-03-07 00:00:00+09:00,663.3760934940583
2023-03-08 00:00:00+09:00,504.9578799350202
2023-03-09 00:00:00+09:00,-396.0454213346311
2023-03-10 00:00:00+09:00,-108.91249143052846
2023-03-13 00:00:00+09:00,267.33066240978224
2023-03-14 00:00:00+09:00,-1326.7520355674642
2023-03-15 00:00:00+09:00,-970.3112135184856
2023-03-16 00:00:00+09:00,1118.8282818298758
2023-03-17 00:00:00+09:00,377.197546118412
2023-03-20 00:00:00+09:00,-248.15629862551577
2023-03-22 00:00:00+09:00,1717.241667787006
2023-03-23 00:00:00+09:00,-19.852503948008234
2023-03-24 00:00:00+09:00,218.37753809017158
2023-03-27 00:00:00+09:00,-29.778754987506545
2023-03-28 00:00:00+09:00,158.82004120659258
2023-03-29 00:00:00+09:00,704.7638884090775
2023-03-30 00:00:00+09:00,-347.418828643531
2023-03-31 00:00:00+09:00,188.59877994084673
2023-04-03 00:00:00+09:00,-575.7226010423183
2023-04-04 00:00:00+09:00,-635.2801057449469
2023-04-05 00:00:00+09:00,-655.1326147311338
2023-04-06 00:00:00+09:00,-1479.0114927577306
2023-04-07 00:00:00+09:00,357.345062102715
2023-04-10 00:00:00+09:00,-377.1975784123206
2023-04-11 00:00:00+09:00,-158.82003627417726
2023-04-12 00:00:00+09:00,99.26251945021068
2023-04-13 00:00:00+09:00,1270.5602429149803
2023-04-14 00:00:00+09:00,-238.23004354136356
2023-04-17 00:00:00+09:00,-39.70500774211541
2023-04-18 00:00:00+09:00,148.89378117988235
2023-04-19 00:00:00+09:00,-645.206378831921
2023-04-20 00:00:00+09:00,1072.0352455821267
2023-04-21 00:00:00+09:00,-59.55751097810571
2023-04-24 00:00:00+09:00,-158.82003048291517
2023-04-25 00:00:00+09:00,684.9113700775633
2023-04-26 00:00:00+09:00,-1002.551485655742
2023-04-27 00:00:00+09:00,645.206394060282
2023-04-28 00:00:00+09:00,59.55751074058935
2023-05-01 00:00:00+09:00,377.1975689747778
2023-05-02 00:00:00+09:00,0.0
2023-05-08 00:00:00+09:00,-674.98515011774
2023-05-09 00:00:00+09:00,744.4689387486433
2023-05-10 00:00:00+09:00,-198.52504484479869
2023-05-11 00:00:00+09:00,-694.837688577587
2023-05-12 00:00:00+09:00,942.9939063215425
2023-05-15 00:00:00+09:00,645.2064555175966
2023-05-16 00:00:00+09:00,565.796390422809
2023-05-17 00:00:00+09:00,-158.82003572491521
2023-05-18 00:00:00+09:00,-536.0176083309052
2023-05-19 00:00:00+09:00,-218.37756055082718
2023-05-22 00:00:00+09:00,665.0588458923739
2023-05-23 00:00:00+09:00,-496.3125451589585
2023-05-24 00:00:00+09:00,307.7137868184509
2023-05-25 00:00:00+09:00,853.6576167632156
2023-05-26 00:00:00+09:00,-942.9940040705696
2023-05-29 00:00:00+09:00,-1429.3802621995565
2023-05-30 00:00:00+09:00,575.7226257588918
2023-05-31 00:00:00+09:00,-1270.5603244837694
2023-06-01 00:00:00+09:00,516.1650546178571
2023-06-02 00:00:00+09:00,595.5751552905858
2023-06-05 00:00:00+09:00,1419.4540856690728
2023-06-06 00:00:00+09:00,-794.1001760563377
2023-06-07 00:00:00+09:00,-1568.3477845821326
2023-06-08 00:00:00+09:00,-1300.339141103148
2023-06-09 00:00:00+09:00,1995.1764887260651
2023-06-12 00:00:00+09:00,1498.8639926439064
2023-06-13 00:00:00+09:00,138.967521117258
2023-06-14 00:00:00+09:00,-327.5663332359836
2023-06-15 00:00:00+09:00,327.5663110293099
2023-06-16 00:00:00+09:00,-109.1887688847055
2023-06-19 00:00:00+09:00,-1012.4776091453823
2023-06-20 00:00:00+09:00,317.6400386708701
2023-06-21 00:00:00+09:00,268.0087886432011
2023-06-22 00:00:00+09:00,129.0412724284397
2023-06-23 00:00:00+09:00,-1270.5603473653318
2023-06-26 00:00:00+09:00,456.6075974432606
2023-06-27 00:00:00+09:00,-138.9675365889998
2023-06-28 00:00:00+09:00,873.5100958744879
2023-06-29 00:00:00+09:00,-277.9350600189646
2023-06-30 00:00:00+09:00,-674.9851879145135
2023-07-03 00:00:00+09:00,635.2800919276051
2023-07-04 00:00:00+09:00,-466.53384009419824
2023-07-05 00:00:00+09:00,406.97629869537195
2023-07-06 00:00:00+09:00,-764.321458209015
2023-07-07 00:00:00+09:00,-506.23885146657994
2023-07-10 00:00:00+09:00,-585.6488670142571
2023-07-11 00:00:00+09:00,-208.45128142099566
2023-07-12 00:00:00+09:00,-307.7138204141156
2023-07-13 00:00:00+09:00,942.993906015392
2023-07-14 00:00:00+09:00,-416.90253935531655
2023-07-18 00:00:00+09:00,615.427563129444
2023-07-19 00:00:00+09:00,238.23003970005084
2023-07-20 00:00:00+09:00,-1220.929021581862
2023-07-21 00:00:00+09:00,486.38635163674917
2023-07-24 00:00:00+09:00,-119.11503487324808
2023-07-25 00:00:00+09:00,-436.7550581307587
2023-07-26 00:00:00+09:00,-426.82884530142474
2023-07-27 00:00:00+09:00,744.4688556536421
2023-07-28 00:00:00+09:00,665.0589447090169
2023-07-31 00:00:00+09:00,-1230.8552947576827
2023-08-01 00:00:00+09:00,-1469.0853533403788
2023-08-02 00:00:00+09:00,536.0176196808461
2023-08-03 00:00:00+09:00,168.7462783769006
2023-08-04 00:00:00+09:00,-168.7462879834202
2023-08-07 00:00:00+09:00,724.6164071469539
2023-08-08 00:00:00+09:00,-555.8700984447423
2023-08-09 00:00:00+09:00,-158.82004166666593
2023-08-10 00:00:00+09:00,674.9851422991123
2023-08-14 00:00:00+09:00,-1439.3064862407482
2023-08-15 00:00:00+09:00,-536.017624184642
2023-08-16 00:00:00+09:00,-208.45130300353048
2023-08-17 00:00:00+09:00,635.2801144010809
2023-08-18 00:00:00+09:00,605.5013868883616
2023-08-21 00:00:00+09:00,-89.33626472513424
2023-08-22 00:00:00+09:00,317.64005923577497
2023-08-23 00:00:00+09:00,1181.2240115839159
2023-08-24 00:00:00+09:00,-466.53382877254626
2023-08-25 00:00:00+09:00,-218.37754724499246
2023-08-28 00:00:00+09:00,347.41882631226326
2023-08-29 00:00:00+09:00,-863.5839380558318
2023-08-30 00:00:00+09:00,-655.1326486729959
2023-08-31 00:00:00+09:00,39.70500970753346
2023-09-01 00:00:00+09:00,119.11502165841375
2023-09-04 00:00:00+09:00,-575.7226309479302
2023-09-05 00:00:00+09:00,506.23884878615354
2023-09-06 00:00:00+09:00,218.37754755434435
2023-09-07 00:00:00+09:00,-218.37756025668205
2023-09-08 00:00:00+09:00,-1052.182727460582
2023-09-11 00:00:00+09:00,-1002.5513954872586
2023-09-12 00:00:00+09:00,555.870082760106
2023-09-13 00:00:00+09:00,19.85250355113385
2023-09-14 00:00:00+09:00,456.6075832289134
2023-09-15 00:00:00+09:00,357.34505739795713
2023-09-19 00:00:00+09:00,-139.32295147326658
2023-09-20 00:00:00+09:00,885.6958670744352
2023-09-21 00:00:00+09:00,-646.856525808922
2023-09-22 00:00:00+09:00,228.8876925123186
2023-09-25 00:00:00+09:00,-39.80655782067333
2023-09-26 00:00:00+09:00,-1084.7286303045548
2023-09-27 00:00:00+09:00,1383.2777896177358
2023-09-28 00:00:00+09:00,-497.5819275442482
2023-09-29 00:00:00+09:00,-816.0344158220687
2023-10-02 00:00:00+09:00,-776.227790942452
2023-10-03 00:00:00+09:00,-985.2122790908907
2023-10-04 00:00:00+09:00,786.1794415324403
2023-10-05 00:00:00+09:00,-109.4680299636675
2023-10-06 00:00:00+09:00,-607.049970759901
2023-10-10 00:00:00+09:00,388.1139356818967
2023-10-11 00:00:00+09:00,-467.72700894878653
2023-10-12 00:00:00+09:00,1263.858159722222
2023-10-13 00:00:00+09:00,-1472.8425885534816
2023-10-16 00:00:00+09:00,-736.4212541390734
2023-10-17 00:00:00+09:00,666.7597780126816
2023-10-18 00:00:00+09:00,119.41966604313347
2023-10-19 00:00:00+09:00,-288.59751217568555
2023-10-20 00:00:00+09:00,129.3712996808099
2023-10-23 00:00:00+09:00,-1154.3900711505994
2023-10-24 00:00:00+09:00,-89.56474695796351
2023-10-25 00:00:00+09:00,-408.01717606492457
2023-10-26 00:00:00+09:00,-248.79095370392315
2023-10-27 00:00:00+09:00,567.2434274858606
2023-10-30 00:00:00+09:00,1253.9065280928262
2023-10-31 00:00:00+09:00,-845.8893217970763
2023-11-01 00:00:00+09:00,-218.9360442791658
2023-11-02 00:00:00+09:00,159.226219461867
2023-11-06 00:00:00+09:00,59.70983274010359
2023-11-07 00:00:00+09:00,-1293.713029442144
2023-11-08 00:00:00+09:00,-99.51638751033897
2023-11-09 00:00:00+09:00,-338.35572734739253
2023-11-10 00:00:00+09:00,-149.27458666576422
2023-11-13 00:00:00+09:00,-706.5663734188493
2023-11-14 00:00:00+09:00,268.6942485256004
2023-11-15 00:00:00+09:00,437.87211125950853
2023-11-16 00:00:00+09:00,666.759793194884
2023-11-17 00:00:00+09:00,686.6630399798014
2023-11-20 00:00:00+09:00,-706.5663347483132
2023-11-21 00:00:00+09:00,268.6942460831633
2023-11-22 00:00:00+09:00,756.3245518124531
2023-11-24 00:00:00+09:00,-756.3245390155134
2023-11-27 00:00:00+09:00,-1084.7286810906517
2023-11-28 00:00:00+09:00,-358.258990454764
2023-11-29 00:00:00+09:00,756.3245790959336
2023-11-30 00:00:00+09:00,358.2590025651152
2023-12-01 00:00:00+09:00,-278.6458865304812
2023-12-04 00:00:00+09:00,-248.79096821753046
2023-12-05 00:00:00+09:00,-1373.326133351824
2023-12-06 00:00:00+09:00,1313.616339214117
2023-12-07 00:00:00+09:00,-1134.4868193703805
2023-12-08 00:00:00+09:00,-417.9688230140164
2023-12-11 00:00:00+09:00,-69.66147224219458
2023-12-12 00:00:00+09:00,-517.4852285310044
2023-12-13 00:00:00+09:00,189.08114000266505
2023-12-14 00:00:00+09:00,-99.51638968822954
2023-12-15 00:00:00+09:00,756.3245449999959
2023-12-18 00:00:00+09:00,-865.7925519822966
2023-12-19 00:00:00+09:00,1283.7613524025437
2023-12-20 00:00:00+09:00,-318.452440875677
2023-12-21 00:00:00+09:00,557.2917734187358
2023-12-22 00:00:00+09:00,9.951638584323518
2023-12-25 00:00:00+09:00,-159.22622501612204
2023-12-26 00:00:00+09:00,437.8721079691459
2023-12-27 00:00:00+09:00,328.4040696373122
2023-12-28 00:00:00+09:00,9.95163871646946
2023-12-29 00:00:00+09:00,129.3713000040225
2024-01-04 00:00:00+09:00,-905.5991455118419
2024-01-05 00:00:00+09:00,-447.82373867038405
2024-01-09 00:00:00+09:00,447.82374363124836
2024-01-10 00:00:00+09:00,2378.44177104305
2024-01-11 00:00:00+09:00,149.27458758762077
2024-01-12 00:00:00+09:00,507.53357846797735
2024-01-15 00:00:00+09:00,-129.37131232234242
2024-01-16 00:00:00+09:00,-776.2278407803242
2024-01-17 00:00:00+09:00,-49.75819485624379
2024-01-18 00:00:00+09:00,-408.01719308120664
2024-01-19 00:00:00+09:00,-1134.4868368972238
2024-01-22 00:00:00+09:00,328.40408961892535
2024-01-23 00:00:00+09:00,-308.5008221827011
2024-01-24 00:00:00+09:00,-875.7441873761272
2024-01-25 00:00:00+09:00,845.8893574677786
2024-01-26 00:00:00+09:00,39.806555245711934
2024-01-29 00:00:00+09:00,368.2106171616906
2024-01-30 00:00:00+09:00,218.93604958785
2024-01-31 00:00:00+09:00,497.58191508335585
2024-02-01 00:00:00+09:00,159.2262289536884
2024-02-02 00:00:00+09:00,-159.226225601451
2024-02-05 00:00:00+09:00,656.808155117149
2024-02-06 00:00:00+09:00,-1512.6489640255022
2024-02-07 00:00:00+09:00,-1313.6163086241868
2024-02-08 00:00:00+09:00,49.758194404348615
2024-02-09 00:00:00+09:00,368.2106094534465
2024-02-13 00:00:00+09:00,348.30734223300533
2024-02-14 00:00:00+09:00,268.6942566934158
2024-02-15 00:00:00+09:00,-19.9032771326456
2024-02-16 00:00:00+09:00,706.5664198764571
2024-02-19 00:00:00+09:00,-557.2917363332381
2024-02-20 00:00:00+09:00,238.8393413238664
2024-02-21 00:00:00+09:00,189.08113609135034
2024-02-22 00:00:00+09:00,-49.75819441948261
2024-02-26 00:00:00+09:00,905.5991063557885
2024-02-27 00:00:00+09:00,626.9532265745074
2024-02-28 00:00:00+09:00,-646.8565431769821
2024-02-29 00:00:00+09:00,-557.2917350799544
2024-03-01 00:00:00+09:00,328.40409228288627
2024-03-04 00:00:00+09:00,696.6147012174188
2024-03-05 00:00:00+09:00,1870.9079902844533
2024-03-06 00:00:00+09:00,-368.21066021424485
2024-03-07 00:00:00+09:00,-1831.101644555005
2024-03-08 00:00:00+09:00,378.1622703468456
2024-03-11 00:00:00+09:00,-716.5180312235025
2024-03-12 00:00:00+09:00,447.8237325643713
2024-03-13 00:00:00+09:00,-228.88769405637868
2024-03-14 00:00:00+09:00,-408.01717296299466
2024-03-15 00:00:00+09:00,268.6942563573248
2024-03-18 00:00:00+09:00,2104.3892374645657
2024-03-19 00:00:00+09:00,987.3674483184877
2024-03-21 00:00:00+09:00,-418.88314004773565
2024-03-22 00:00:00+09:00,-428.8565591065708
2024-03-25 00:00:00+09:00,-1047.2078833309643
2024-03-26 00:00:00+09:00,1256.6495354137442
2024-03-27 00:00:00+09:00,-508.64384308511217
2024-03-28 00:00:00+09:00,0.0
2024-03-29 00:00:00+09:00,-578.4576709846442
2024-04-01 00:00:00+09:00,-239.3618030736252
2024-04-02 00:00:00+09:00,289.2288359552913
2024-04-03 00:00:00+09:00,-658.2449366166402
2024-04-04 00:00:00+09:00,-807.8461212024122
2024-04-05 00:00:00+09:00,-1296.5431221131585
2024-04-08 00:00:00+09:00,-718.0854109353531
2024-04-09 00:00:00+09:00,-518.6172344689403
2024-04-10 00:00:00+09:00,378.98951920116815
2024-04-11 00:00:00+09:00,538.5640525924027
2024-04-12 00:00:00+09:00,-728.0588284861369
2024-04-15 00:00:00+09:00,199.46817040185124
2024-04-16 00:00:00+09:00,1266.6229102760772
2024-04-17 00:00:00+09:00,-748.0056325644109
2024-04-18 00:00:00+09:00,498.6704200015374
2024-04-19 00:00:00+09:00,-1366.3570050419294
2024-04-22 00:00:00+09:00,378.9895208039088
2024-04-23 00:00:00+09:00,-1346.4101793100417
2024-04-24 00:00:00+09:00,1196.8090583282756
2024-04-25 00:00:00+09:00,-219.4149915802118
2024-04-26 00:00:00+09:00,1087.1015557660576
2024-04-30 00:00:00+09:00,-498.67043029872
2024-05-01 00:00:00+09:00,-369.0161351488059
2024-05-02 00:00:00+09:00,239.36180795848486
2024-05-07 00:00:00+09:00,887.6333626297564
2024-05-08 00:00:00+09:00,-738.0322179400391
2024-05-09 00:00:00+09:00,-797.8726669059542
2024-05-10 00:00:00+09:00,159.57454389965278
2024-05-13 00:00:00+09:00,438.82995960343396
2024-05-14 00:00:00+09:00,189.49475685160724
2024-05-15 00:00:00+09:00,-957.4472360028303
2024-05-16 00:00:00+09:00,1176.8622731854848
2024-05-17 00:00:00+09:00,-1476.0644981476362
2024-05-20 00:00:00+09:00,1306.5165888729389
2024-05-21 00:00:00+09:00,-1356.3835128561477
2024-05-22 00:00:00+09:00,249.33521502572694
2024-05-23 00:00:00+09:00,-109.70748945328523
2024-05-24 00:00:00+09:00,309.1756783823366
2024-05-27 00:00:00+09:00,139.62771549315949
2024-05-28 00:00:00+09:00,-1067.1547481084854
2024-05-29 00:00:00+09:00,109.70749825918756
2024-05-30 00:00:00+09:00,398.9363376251713
2024-05-31 00:00:00+09:00,628.324724368722
2024-06-03 00:00:00+09:00,289.2288508445199
2024-06-04 00:00:00+09:00,-189.49476111926197
2024-06-05 00:00:00+09:00,-1865.0274302084872
2024-06-06 00:00:00+09:00,-1236.7026949541178
2024-06-07 00:00:00+09:00,29.920227015725686
2024-06-10 00:00:00+09:00,1146.9419792994158
2024-06-11 00:00:00+09:00,59.84044931856624
2024-06-12 00:00:00+09:00,-89.76067351082747
2024-06-13 00:00:00+09:00,-1027.2610687490815
2024-06-14 00:00:00+09:00,-89.760679756233
2024-06-17 00:00:00+09:00,279.2554303732031
2024-06-18 00:00:00+09:00,-179.52135570532118
2024-06-19 00:00:00+09:00,418.8831752394035
2024-06-20 00:00:00+09:00,658.2449663823063
2024-06-21 00:00:00+09:00,398.9363409415091
2024-06-24 00:00:00+09:00,688.1651795307989
2024-06-25 00:00:00+09:00,69.81385946577939
2024-06-26 00:00:00+09:00,1286.56975701169
2024-06-27 00:00:00+09:00,-1755.319970225435
2024-06-28 00:00:00+09:00,648.2715660435933
2024-07-01 00:00:00+09:00,49.86704521389038
2024-07-02 00:00:00+09:00,299.20225462442613
2024-07-03 00:00:00+09:00,857.7131551444181
2024-07-04 00:00:00+09:00,59.84045333424001
2024-07-05 00:00:00+09:00,-289.2288460711861
2024-07-08 00:00:00+09:00,239.36180156121554
2024-07-09 00:00:00+09:00,2024.6019790701976
2024-07-10 00:00:00+09:00,588.4311226592399
2024-07-11 00:00:00+09:00,-49.867044991857256
2024-07-12 00:00:00+09:00,-1097.074953276533
2024-07-16 00:00:00+09:00,-209.44157389344764
2024-07-17 00:00:00+09:00,-648.2715360449656
2024-07-18 00:00:00+09:00,-668.2183458485233
2024-07-19 00:00:00+09:00,1805.1870143377892
2024-07-22 00:00:00+09:00,-857.7131742188503
2024-07-23 00:00:00+09:00,-2064.4956835148623
2024-07-24 00:00:00+09:00,-319.1490795767604
2024-07-25 00:00:00+09:00,-2553.192542787292
2024-07-26 00:00:00+09:00,827.7928733600056
2024-07-29 00:00:00+09:00,-638.2981418918935
2024-07-30 00:00:00+09:00,857.7131358121551
2024-07-31 00:00:00+09:00,648.2715569984066
2024-08-01 00:00:00+09:00,-1446.1442360383662
2024-08-02 00:00:00+09:00,-2004.65514270126
2024-08-05 00:00:00+09:00,-6682.183712878861
2024-08-06 00:00:00+09:00,-618.3513424999983
2024-08-07 00:00:00+09:00,269.2820291239768
2024-08-08 00:00:00+09:00,-837.7663231049155
2024-08-09 00:00:00+09:00,-957.4472287242897
2024-08-13 00:00:00+09:00,2054.522121165406
2024-08-14 00:00:00+09:00,837.7663013059646
2024-08-15 00:00:00+09:00,-1775.2667589160992
2024-08-16 00:00:00+09:00,289.228854198067
2024-08-19 00:00:00+09:00,-688.1652033206337
2024-08-20 00:00:00+09:00,638.2981745914876
2024-08-21 00:00:00+09:00,2174.203068940158
2024-08-22 00:00:00+09:00,1755.319846678016
2024-08-23 00:00:00+09:00,69.81386237684637
2024-08-26 00:00:00+09:00,369.01611383928685
2024-08-27 00:00:00+09:00,-129.6543110744824
2024-08-28 00:00:00+09:00,59.84045371823595
2024-08-29 00:00:00+09:00,907.5801304779452
2024-08-30 00:00:00+09:00,-628.3247524152393
2024-09-02 00:00:00+09:00,359.0427053571475
2024-09-03 00:00:00+09:00,159.5745312723593
2024-09-04 00:00:00+09:00,508.64384007760964
2024-09-05 00:00:00+09:00,-129.65431366910343
2024-09-06 00:00:00+09:00,-1416.2240451388934
2024-09-09 00:00:00+09:00,2463.4319577006027
2024-09-10 00:00:00+09:00,-708.1119912704817
2024-09-11 00:00:00+09:00,-618.3513457255976
2024-09-12 00:00:00+09:00,448.8033640710346
2024-09-13 00:00:00+09:00,129.65431846139836
2024-09-17 00:00:00+09:00,79.78726788170025
2024-09-18 00:00:00+09:00,279.25543230512267
2024-09-19 00:00:00+09:00,-230.0
2024-09-20 00:00:00+09:00,30.0
2024-09-24 00:00:00+09:00,-830.0
2024-09-25 00:00:00+09:00,-50.0
2024-09-26 00:00:00+09:00,1630.0
2024-09-27 00:00:00+09:00,90.0
2024-09-30 00:00:00+09:00,-640.0
2024-10-01 00:00:00+09:00,400.0
2024-10-02 00:00:00+09:00,-260.0
2024-10-03 00:00:00+09:00,-570.0
2024-10-04 00:00:00+09:00,-130.0
2024-10-07 00:00:00+09:00,-690.0
2024-10-08 00:00:00+09:00,-1050.0
2024-10-09 00:00:00+09:00,600.0
2024-10-10 00:00:00+09:00,-830.0
2024-10-11 00:00:00+09:00,-630.0
2024-10-15 00:00:00+09:00,-200.0
2024-10-16 00:00:00+09:00,430.0
2024-10-17 00:00:00+09:00,-1250.0
2024-10-18 00:00:00+09:00,150.0
2024-10-21 00:00:00+09:00,480.0
2024-10-22 00:00:00+09:00,-900.0
2024-10-23 00:00:00+09:00,100.0
2024-10-24 00:00:00+09:00,630.0
2024-10-25 00:00:00+09:00,180.0
2024-10-28 00:00:00+09:00,1870.0
2024-10-29 00:00:00+09:00,680.0
2024-10-30 00:00:00+09:00,-1200.0
2024-10-31 00:00:00+09:00,780.0
2024-11-01 00:00:00+09:00,-320.0
2024-11-05 00:00:00+09:00,370.0
2024-11-06 00:00:00+09:00,570.0
2024-11-07 00:00:00+09:00,-260.0
2024-11-08 00:00:00+09:00,460.0
2024-11-11 00:00:00+09:00,-1170.0
2024-11-12 00:00:00+09:00,-630.0
2024-11-13 00:00:00+09:00,-1300.0
2024-11-14 00:00:00+09:00,160.0
2024-11-15 00:00:00+09:00,270.0
2024-11-18 00:00:00+09:00,790.0
2024-11-19 00:00:00+09:00,-170.0
2024-11-20 00:00:00+09:00,-420.0
2024-11-21 00:00:00+09:00,380.0
