Date,Toyota.Price.Change
2022-11-22 00:00:00+09:00,28.34961592511422
2022-11-24 00:00:00+09:00,-12.757326902925115
2022-11-25 00:00:00+09:00,4.25244238661503
2022-11-28 00:00:00+09:00,-29.294602558757106
2022-11-29 00:00:00+09:00,-15.119795562203763
2022-11-30 00:00:00+09:00,0.47249362113552706
2022-12-01 00:00:00+09:00,-24.09717316063211
2022-12-02 00:00:00+09:00,-16.064782857290083
2022-12-05 00:00:00+09:00,-24.56966742315649
2022-12-06 00:00:00+09:00,-1.4174808142022357
2022-12-07 00:00:00+09:00,12.757327318252692
2022-12-08 00:00:00+09:00,1.8899743781435063
2022-12-09 00:00:00+09:00,0.9449872082307138
2022-12-12 00:00:00+09:00,8.977377877451545
2022-12-13 00:00:00+09:00,-14.647301381028683
2022-12-14 00:00:00+09:00,18.42725050630156
2022-12-15 00:00:00+09:00,3.3074552908610713
2022-12-16 00:00:00+09:00,0.47249358391900387
2022-12-19 00:00:00+09:00,-9.44987192203871
2022-12-20 00:00:00+09:00,-56.69923462906513
2022-12-21 00:00:00+09:00,-27.404628922454094
2022-12-22 00:00:00+09:00,10.394859202072439
2022-12-23 00:00:00+09:00,8.97737821572673
2022-12-26 00:00:00+09:00,1.8899745386638642
2022-12-27 00:00:00+09:00,-21.262212572268254
2022-12-28 00:00:00+09:00,7.087404189232984
2022-12-29 00:00:00+09:00,7.559897624862515
2022-12-30 00:00:00+09:00,-4.252442416486929
2023-01-04 00:00:00+09:00,0.9449872053485251
2023-01-05 00:00:00+09:00,-4.252442621887894
2023-01-06 00:00:00+09:00,14.647301978542373
2023-01-10 00:00:00+09:00,-9.922365385910553
2023-01-11 00:00:00+09:00,12.757327806122476
2023-01-12 00:00:00+09:00,17.482264382938638
2023-01-13 00:00:00+09:00,-12.284834516898627
2023-01-16 00:00:00+09:00,16.537276445097632
2023-01-17 00:00:00+09:00,34.964525502276956
2023-01-18 00:00:00+09:00,45.83187779109198
2023-01-19 00:00:00+09:00,13.70231594454981
2023-01-20 00:00:00+09:00,30.239590248274
2023-01-23 00:00:00+09:00,-10.394859140294102
2023-01-24 00:00:00+09:00,-1.4174807880549452
2023-01-25 00:00:00+09:00,4.724936177411337
2023-01-26 00:00:00+09:00,-5.669923809553438
2023-01-27 00:00:00+09:00,-1.8899744721784373
2023-01-30 00:00:00+09:00,1.4174808538298294
2023-01-31 00:00:00+09:00,-12.757327984166977
2023-02-01 00:00:00+09:00,-7.559897714956605
2023-02-02 00:00:00+09:00,-25.987150257681606
2023-02-03 00:00:00+09:00,4.252442567902335
2023-02-06 00:00:00+09:00,4.252442458855285
2023-02-07 00:00:00+09:00,-21.734705947610564
2023-02-08 00:00:00+09:00,-4.252442274734449
2023-02-09 00:00:00+09:00,0.9449872574261917
2023-02-10 00:00:00+09:00,-6.142416912929548
2023-02-13 00:00:00+09:00,6.142417055938722
2023-02-14 00:00:00+09:00,-11.339846862549848
2023-02-15 00:00:00+09:00,-15.119795140741871
2023-02-16 00:00:00+09:00,23.152187764177143
2023-02-17 00:00:00+09:00,13.702314600313457
2023-02-20 00:00:00+09:00,-12.757327972291705
2023-02-21 00:00:00+09:00,-9.449872375165342
2023-02-22 00:00:00+09:00,-12.284833565474173
2023-02-24 00:00:00+09:00,1.8899744401323915
2023-02-27 00:00:00+09:00,0.0
2023-02-28 00:00:00+09:00,4.724936097420368
2023-03-01 00:00:00+09:00,-2.362467993799328
2023-03-02 00:00:00+09:00,3.3074551913193773
2023-03-03 00:00:00+09:00,17.482263109101496
2023-03-06 00:00:00+09:00,11.812339908837203
2023-03-07 00:00:00+09:00,13.702315204228853
2023-03-08 00:00:00+09:00,3.3074552483515163
2023-03-09 00:00:00+09:00,1.889974424695538
2023-03-10 00:00:00+09:00,-1.8899743446318098
2023-03-13 00:00:00+09:00,-12.284832999430137
2023-03-14 00:00:00+09:00,1.4174808736268005
2023-03-15 00:00:00+09:00,-12.284834232288404
2023-03-16 00:00:00+09:00,18.89974412971378
2023-03-17 00:00:00+09:00,-3.7799489191104385
2023-03-20 00:00:00+09:00,0.0
2023-03-22 00:00:00+09:00,-1.8899745909391186
2023-03-23 00:00:00+09:00,4.252442738298669
2023-03-24 00:00:00+09:00,5.669923243501216
2023-03-27 00:00:00+09:00,-4.724936032428332
2023-03-28 00:00:00+09:00,-0.472493579730326
2023-03-29 00:00:00+09:00,37.326995223438644
2023-03-30 00:00:00+09:00,6.260735659853026
2023-03-31 00:00:00+09:00,16.374230372652164
2023-04-03 00:00:00+09:00,-0.4815950529412021
2023-04-04 00:00:00+09:00,11.076684808153459
2023-04-05 00:00:00+09:00,-23.11656123481771
2023-04-06 00:00:00+09:00,-13.966255528418515
2023-04-07 00:00:00+09:00,-13.484660669354525
2023-04-10 00:00:00+09:00,-1.9263800123974306
2023-04-11 00:00:00+09:00,-13.00306569629015
2023-04-12 00:00:00+09:00,-10.595090664737427
2023-04-13 00:00:00+09:00,1.4447850889009715
2023-04-14 00:00:00+09:00,-19.26380123712306
2023-04-17 00:00:00+09:00,10.595090111053423
2023-04-18 00:00:00+09:00,-10.113495264191215
2023-04-19 00:00:00+09:00,-9.631900086353198
2023-04-20 00:00:00+09:00,3.3711653363122878
2023-04-21 00:00:00+09:00,11.558280512971578
2023-04-24 00:00:00+09:00,-16.374231663111004
2023-04-25 00:00:00+09:00,-2.889570109049373
2023-04-26 00:00:00+09:00,9.6319006445799
2023-04-27 00:00:00+09:00,19.74539530714901
2023-04-28 00:00:00+09:00,17.337420881083517
2023-05-01 00:00:00+09:00,3.3711652399508694
2023-05-02 00:00:00+09:00,-12.039876105671055
2023-05-08 00:00:00+09:00,-3.8527600518589225
2023-05-09 00:00:00+09:00,53.45704790608488
2023-05-10 00:00:00+09:00,11.07668502535057
2023-05-11 00:00:00+09:00,-32.74846227084413
2023-05-12 00:00:00+09:00,-3.371165062445698
2023-05-15 00:00:00+09:00,-6.260735146196339
2023-05-16 00:00:00+09:00,-9.1503059976219
2023-05-17 00:00:00+09:00,2.889570117491303
2023-05-18 00:00:00+09:00,10.113495770393229
2023-05-19 00:00:00+09:00,-3.8527600910626916
2023-05-22 00:00:00+09:00,4.815950207832429
2023-05-23 00:00:00+09:00,-108.84047553124583
2023-05-24 00:00:00+09:00,6.742330752459793
2023-05-25 00:00:00+09:00,-14.447850819435871
2023-05-26 00:00:00+09:00,-3.3711651204846476
2023-05-29 00:00:00+09:00,-29.377295757409456
2023-05-30 00:00:00+09:00,18.300611421250778
2023-05-31 00:00:00+09:00,-20.226991936771356
2023-06-01 00:00:00+09:00,-2.8895699682152554
2023-06-02 00:00:00+09:00,47.19631220695828
2023-06-05 00:00:00+09:00,-20.708586480542863
2023-06-06 00:00:00+09:00,24.07975210794598
2023-06-07 00:00:00+09:00,-34.674842359050444
2023-06-08 00:00:00+09:00,-13.966255157832393
2023-06-09 00:00:00+09:00,-3.371165153546144
2023-06-12 00:00:00+09:00,3.3711651690978215
2023-06-13 00:00:00+09:00,70.79446307933267
2023-06-14 00:00:00+09:00,48.15950203767579
2023-06-15 00:00:00+09:00,-24.56134636847537
2023-06-16 00:00:00+09:00,-32.74846010092824
2023-06-19 00:00:00+09:00,-65.01532705741283
2023-06-20 00:00:00+09:00,-5.779140207218916
2023-06-21 00:00:00+09:00,-3.3711648407565917
2023-06-22 00:00:00+09:00,-5.297544765834118
2023-06-23 00:00:00+09:00,-50.56748015795483
2023-06-26 00:00:00+09:00,16.374230973519843
2023-06-27 00:00:00+09:00,-10.595091081806004
2023-06-28 00:00:00+09:00,23.116559103260897
2023-06-29 00:00:00+09:00,-6.260735114813542
2023-06-30 00:00:00+09:00,-11.076685273598287
2023-07-03 00:00:00+09:00,16.855827533309366
2023-07-04 00:00:00+09:00,5.29754502922151
2023-07-05 00:00:00+09:00,4.815950194060861
2023-07-06 00:00:00+09:00,-22.15337130190437
2023-07-07 00:00:00+09:00,-23.116560665362158
2023-07-10 00:00:00+09:00,-9.631900753595346
2023-07-11 00:00:00+09:00,-43.34355389246957
2023-07-12 00:00:00+09:00,-11.558279632762606
2023-07-13 00:00:00+09:00,18.300610357082405
2023-07-14 00:00:00+09:00,-1.4447850329688663
2023-07-18 00:00:00+09:00,25.042940630231442
2023-07-19 00:00:00+09:00,23.59815678623545
2023-07-20 00:00:00+09:00,-4.334355283002424
2023-07-21 00:00:00+09:00,-1.4447851562499636
2023-07-24 00:00:00+09:00,6.742330160485835
2023-07-25 00:00:00+09:00,26.969323149925458
2023-07-26 00:00:00+09:00,3.8527598615146417
2023-07-27 00:00:00+09:00,5.297545295161399
2023-07-28 00:00:00+09:00,20.708585876200686
2023-07-31 00:00:00+09:00,34.67484438849033
2023-08-01 00:00:00+09:00,45.75153083309897
2023-08-02 00:00:00+09:00,61.644162087912264
2023-08-03 00:00:00+09:00,-65.97851379964959
2023-08-04 00:00:00+09:00,29.37729512219539
2023-08-07 00:00:00+09:00,12.039876335380995
2023-08-08 00:00:00+09:00,-38.52760486512261
2023-08-09 00:00:00+09:00,-26.487726519287662
2023-08-10 00:00:00+09:00,21.671776047161075
2023-08-14 00:00:00+09:00,-30.340488877407097
2023-08-15 00:00:00+09:00,-13.484661025023343
2023-08-16 00:00:00+09:00,-28.414105601814754
2023-08-17 00:00:00+09:00,15.892635385579979
2023-08-18 00:00:00+09:00,0.4815950292177149
2023-08-21 00:00:00+09:00,6.742330265024975
2023-08-22 00:00:00+09:00,29.377294356103448
2023-08-23 00:00:00+09:00,16.85582703560931
2023-08-24 00:00:00+09:00,-11.076686197916388
2023-08-25 00:00:00+09:00,14.447851766375152
2023-08-28 00:00:00+09:00,14.447850400164043
2023-08-29 00:00:00+09:00,-14.447850598588502
2023-08-30 00:00:00+09:00,6.7423312115179215
2023-08-31 00:00:00+09:00,48.159500031063544
2023-09-01 00:00:00+09:00,33.23005663248523
2023-09-04 00:00:00+09:00,55.383429548393906
2023-09-05 00:00:00+09:00,-10.595090274508948
2023-09-06 00:00:00+09:00,42.38036501556007
2023-09-07 00:00:00+09:00,-19.26380260179667
2023-09-08 00:00:00+09:00,-7.70552007299284
2023-09-11 00:00:00+09:00,-14.929446322931653
2023-09-12 00:00:00+09:00,31.785272669334518
2023-09-13 00:00:00+09:00,48.64109479599483
2023-09-14 00:00:00+09:00,31.30367584450596
2023-09-15 00:00:00+09:00,32.266865474925
2023-09-19 00:00:00+09:00,70.79446767171248
2023-09-20 00:00:00+09:00,-97.28218783494094
2023-09-21 00:00:00+09:00,-13.003065365004204
2023-09-22 00:00:00+09:00,37.56441215034965
2023-09-25 00:00:00+09:00,-22.634966533770694
2023-09-26 00:00:00+09:00,-46.71471900595907
2023-09-27 00:00:00+09:00,46.23312124727045
2023-09-28 00:00:00+09:00,-13.633498006455739
2023-09-29 00:00:00+09:00,-39.43976209624452
2023-10-02 00:00:00+09:00,-13.14658695585831
2023-10-03 00:00:00+09:00,-73.03659625794762
2023-10-04 00:00:00+09:00,-75.47115272806832
2023-10-05 00:00:00+09:00,60.376917116614095
2023-10-06 00:00:00+09:00,7.30365925220849
2023-10-10 00:00:00+09:00,23.858621322216095
2023-10-11 00:00:00+09:00,0.973821328478607
2023-10-12 00:00:00+09:00,60.3769183750569
2023-10-13 00:00:00+09:00,-19.963335029070095
2023-10-16 00:00:00+09:00,9.73821241335736
2023-10-17 00:00:00+09:00,-23.37171152321889
2023-10-18 00:00:00+09:00,-5.842927477519424
2023-10-19 00:00:00+09:00,19.476424045959448
2023-10-20 00:00:00+09:00,16.06805077080162
2023-10-23 00:00:00+09:00,9.738212030052637
2023-10-24 00:00:00+09:00,-46.256510025039006
2023-10-25 00:00:00+09:00,8.764391534978586
2023-10-26 00:00:00+09:00,-22.397889747994668
2023-10-27 00:00:00+09:00,42.361226388173236
2023-10-30 00:00:00+09:00,-18.502604261515444
2023-10-31 00:00:00+09:00,0.0
2023-11-01 00:00:00+09:00,8.27748044894497
2023-11-02 00:00:00+09:00,-50.638708319180296
2023-11-06 00:00:00+09:00,5.842927676728323
2023-11-07 00:00:00+09:00,-17.528782731395495
2023-11-08 00:00:00+09:00,-101.76432096850067
2023-11-09 00:00:00+09:00,21.91097683978478
2023-11-10 00:00:00+09:00,31.6491921323136
2023-11-13 00:00:00+09:00,-15.581139621050625
2023-11-14 00:00:00+09:00,-1.460731910154209
2023-11-15 00:00:00+09:00,-19.963334815819053
2023-11-16 00:00:00+09:00,18.502605156005757
2023-11-17 00:00:00+09:00,51.12561320022132
2023-11-20 00:00:00+09:00,-109.5548934387648
2023-11-21 00:00:00+09:00,-48.691062578553556
2023-11-22 00:00:00+09:00,0.48691067128538634
2023-11-24 00:00:00+09:00,17.528783334819764
2023-11-27 00:00:00+09:00,-29.214637508461237
2023-11-28 00:00:00+09:00,-14.607318192774528
2023-11-29 00:00:00+09:00,31.649190393970457
2023-11-30 00:00:00+09:00,-15.094229501098653
2023-12-01 00:00:00+09:00,13.633497955182065
2023-12-04 00:00:00+09:00,-33.59683292047748
2023-12-05 00:00:00+09:00,-16.068050242517984
2023-12-06 00:00:00+09:00,55.0209006655964
2023-12-07 00:00:00+09:00,-5.356016919744889
2023-12-08 00:00:00+09:00,-29.701548355236355
2023-12-11 00:00:00+09:00,4.382195944531304
2023-12-12 00:00:00+09:00,-44.30886816351631
2023-12-13 00:00:00+09:00,0.9738212943589133
2023-12-14 00:00:00+09:00,-33.10992318898252
2023-12-15 00:00:00+09:00,-16.06805036178457
2023-12-18 00:00:00+09:00,28.240816696292313
2023-12-19 00:00:00+09:00,19.963337437940936
2023-12-20 00:00:00+09:00,-21.424068018095113
2023-12-21 00:00:00+09:00,17.041872642780163
2023-12-22 00:00:00+09:00,-3.8952850196242252
2023-12-25 00:00:00+09:00,11.6858548174514
2023-12-26 00:00:00+09:00,-1.947642644996904
2023-12-27 00:00:00+09:00,24.83244268791759
2023-12-28 00:00:00+09:00,0.9738212669026325
2023-12-29 00:00:00+09:00,18.01569233776354
2024-01-04 00:00:00+09:00,29.21463806036536
2024-01-05 00:00:00+09:00,56.4816318408175
2024-01-09 00:00:00+09:00,-20.45024751183155
2024-01-10 00:00:00+09:00,59.40309787326396
2024-01-11 00:00:00+09:00,16.554961085151717
2024-01-12 00:00:00+09:00,-41.87431482282091
2024-01-15 00:00:00+09:00,-4.382195486940873
2024-01-16 00:00:00+09:00,0.4869106157079841
2024-01-17 00:00:00+09:00,-22.884799855114125
2024-01-18 00:00:00+09:00,50.15179588061528
2024-01-19 00:00:00+09:00,-22.397888389654327
2024-01-22 00:00:00+09:00,16.55496176931365
2024-01-23 00:00:00+09:00,-5.8429272191574455
2024-01-24 00:00:00+09:00,-39.43975975473586
2024-01-25 00:00:00+09:00,0.0
2024-01-26 00:00:00+09:00,-55.994719219290346
2024-01-29 00:00:00+09:00,53.07325908545181
2024-01-30 00:00:00+09:00,9.251301670863995
2024-01-31 00:00:00+09:00,58.42927734375007
2024-02-01 00:00:00+09:00,4.382195972384579
2024-02-02 00:00:00+09:00,-11.685854914873744
2024-02-05 00:00:00+09:00,-3.408374276390987
2024-02-06 00:00:00+09:00,131.95278234649095
2024-02-07 00:00:00+09:00,63.2983851520562
2024-02-08 00:00:00+09:00,19.476424032182877
2024-02-09 00:00:00+09:00,-36.031386727566314
2024-02-13 00:00:00+09:00,87.64391581217433
2024-02-14 00:00:00+09:00,-66.2198465772708
2024-02-15 00:00:00+09:00,-32.13610276775489
2024-02-16 00:00:00+09:00,-25.31935424447147
2024-02-19 00:00:00+09:00,15.581139531705503
2024-02-20 00:00:00+09:00,-35.057567415422
2024-02-21 00:00:00+09:00,28.24081699463659
2024-02-22 00:00:00+09:00,69.1413104797557
2024-02-26 00:00:00+09:00,14.607319151034517
2024-02-27 00:00:00+09:00,-17.52878283016662
2024-02-28 00:00:00+09:00,-17.52878192292519
2024-02-29 00:00:00+09:00,59.403096938324325
2024-03-01 00:00:00+09:00,82.77480415675927
2024-03-04 00:00:00+09:00,-31.16228111346254
2024-03-05 00:00:00+09:00,62.32456338830798
2024-03-06 00:00:00+09:00,38.95284983168585
2024-03-07 00:00:00+09:00,-135.36115435824377
2024-03-08 00:00:00+09:00,-33.10992401207568
2024-03-11 00:00:00+09:00,-1.9476425144725908
2024-03-12 00:00:00+09:00,33.10992215602528
2024-03-13 00:00:00+09:00,-60.37692094153772
2024-03-14 00:00:00+09:00,-4.869106253968766
2024-03-15 00:00:00+09:00,53.560171914756666
2024-03-18 00:00:00+09:00,50.63870801356188
2024-03-19 00:00:00+09:00,98.35594952434076
2024-03-21 00:00:00+09:00,-0.9738212358515739
2024-03-22 00:00:00+09:00,41.8743149308134
2024-03-25 00:00:00+09:00,-19.476424812336973
2024-03-26 00:00:00+09:00,20.45024680397728
2024-03-27 00:00:00+09:00,-21.424067640069097
2024-03-28 00:00:00+09:00,-32.51586279014646
2024-03-29 00:00:00+09:00,-4.926645671044298
2024-04-01 00:00:00+09:00,-159.62332301756987
2024-04-02 00:00:00+09:00,-51.23711760038168
2024-04-03 00:00:00+09:00,-12.809279232130393
2024-04-04 00:00:00+09:00,-2.9559873773901018
2024-04-05 00:00:00+09:00,13.794608317214625
2024-04-08 00:00:00+09:00,32.51586300079862
2024-04-09 00:00:00+09:00,35.47184856867398
2024-04-10 00:00:00+09:00,-9.85329172062984
2024-04-11 00:00:00+09:00,58.134420238011444
2024-04-12 00:00:00+09:00,-45.325140353314964
2024-04-15 00:00:00+09:00,45.325140353314964
2024-04-16 00:00:00+09:00,-91.6356108506825
2024-04-17 00:00:00+09:00,-87.69429562069945
2024-04-18 00:00:00+09:00,34.4865194656395
2024-04-19 00:00:00+09:00,-27.58921683125709
2024-04-22 00:00:00+09:00,-22.66257023641856
2024-04-23 00:00:00+09:00,-79.81166292656098
2024-04-24 00:00:00+09:00,66.01705367476825
2024-04-25 00:00:00+09:00,-62.07573658280762
2024-04-26 00:00:00+09:00,7.882633324430117
2024-04-30 00:00:00+09:00,60.10507804446979
2024-05-01 00:00:00+09:00,4.926645731297413
2024-05-02 00:00:00+09:00,0.0
2024-05-07 00:00:00+09:00,-50.251788012946236
2024-05-08 00:00:00+09:00,31.530531835009697
2024-05-09 00:00:00+09:00,-66.01705247528707
2024-05-10 00:00:00+09:00,-77.84100521783739
2024-05-13 00:00:00+09:00,-50.251786665482996
2024-05-14 00:00:00+09:00,38.42783717484417
2024-05-15 00:00:00+09:00,-0.9853291399599584
2024-05-16 00:00:00+09:00,-52.22244386513648
2024-05-17 00:00:00+09:00,67.98771345962314
2024-05-20 00:00:00+09:00,8.86796263054839
2024-05-21 00:00:00+09:00,-29.559873481597606
2024-05-22 00:00:00+09:00,-35.4718494617955
2024-05-23 00:00:00+09:00,15.765266860123575
2024-05-24 00:00:00+09:00,71.92903048613425
2024-05-27 00:00:00+09:00,30.54520302592846
2024-05-28 00:00:00+09:00,7.882632934853518
2024-05-29 00:00:00+09:00,-44.33981242222035
2024-05-30 00:00:00+09:00,-19.70658255912167
2024-05-31 00:00:00+09:00,30.54520413343471
2024-06-03 00:00:00+09:00,-60.10507685351013
2024-06-04 00:00:00+09:00,-1.9706582647154391
2024-06-05 00:00:00+09:00,-31.530533813704096
2024-06-06 00:00:00+09:00,14.77993777211259
2024-06-07 00:00:00+09:00,-46.31047186565593
2024-06-10 00:00:00+09:00,35.47185040686145
2024-06-11 00:00:00+09:00,-7.8826330333822625
2024-06-12 00:00:00+09:00,8.867962070178692
2024-06-13 00:00:00+09:00,-96.56225788867687
2024-06-14 00:00:00+09:00,57.149090944420095
2024-06-17 00:00:00+09:00,-19.706582533041
2024-06-18 00:00:00+09:00,-15.765266628440259
2024-06-19 00:00:00+09:00,30.5452042043421
2024-06-20 00:00:00+09:00,-6.897304114355393
2024-06-21 00:00:00+09:00,-27.58921664057425
2024-06-24 00:00:00+09:00,26.603887416294583
2024-06-25 00:00:00+09:00,95.57692451847379
2024-06-26 00:00:00+09:00,-38.427836100260265
2024-06-27 00:00:00+09:00,-36.457177300413605
2024-06-28 00:00:00+09:00,-8.867962368208737
2024-07-01 00:00:00+09:00,-40.39849660225218
2024-07-02 00:00:00+09:00,47.29579911116116
2024-07-03 00:00:00+09:00,-19.70658335291364
2024-07-04 00:00:00+09:00,39.41316686172922
2024-07-05 00:00:00+09:00,-64.04639326545566
2024-07-08 00:00:00+09:00,-33.501190009037146
2024-07-09 00:00:00+09:00,-1.970658328555146
2024-07-10 00:00:00+09:00,29.559874764984215
2024-07-11 00:00:00+09:00,-38.42783823141053
2024-07-12 00:00:00+09:00,24.63322792682402
2024-07-16 00:00:00+09:00,-24.633228935645548
2024-07-17 00:00:00+09:00,-9.8532912917276
2024-07-18 00:00:00+09:00,-9.853291771131808
2024-07-19 00:00:00+09:00,-13.79460767934097
2024-07-22 00:00:00+09:00,-14.779936855279175
2024-07-23 00:00:00+09:00,-20.691912828054683
2024-07-24 00:00:00+09:00,-24.6332279328376
2024-07-25 00:00:00+09:00,-19.706583389383468
2024-07-26 00:00:00+09:00,-95.5769279639967
2024-07-29 00:00:00+09:00,8.867962627970428
2024-07-30 00:00:00+09:00,29.067210125680504
2024-07-31 00:00:00+09:00,19.70658254122145
2024-08-01 00:00:00+09:00,-199.03648414343252
2024-08-02 00:00:00+09:00,8.867962611067469
2024-08-05 00:00:00+09:00,-214.80175234340004
2024-08-06 00:00:00+09:00,-13.794608312338823
2024-08-07 00:00:00+09:00,99.0255751584059
2024-08-08 00:00:00+09:00,-8.867962355129293
2024-08-09 00:00:00+09:00,-43.35448121488753
2024-08-13 00:00:00+09:00,34.48652081170894
2024-08-14 00:00:00+09:00,50.251787378153495
2024-08-15 00:00:00+09:00,15.272601771960126
2024-08-16 00:00:00+09:00,-0.4926645727537107
2024-08-19 00:00:00+09:00,-68.48037744388421
2024-08-20 00:00:00+09:00,-18.228588721811775
2024-08-21 00:00:00+09:00,38.92050205468013
2024-08-22 00:00:00+09:00,3.9413164722091096
2024-08-23 00:00:00+09:00,6.897304185018129
2024-08-26 00:00:00+09:00,-37.935173920235684
2024-08-27 00:00:00+09:00,33.0085256694847
2024-08-28 00:00:00+09:00,46.80313518697085
2024-08-29 00:00:00+09:00,-15.765266035655259
2024-08-30 00:00:00+09:00,51.72978189160449
2024-09-02 00:00:00+09:00,-8.375297999047689
2024-09-03 00:00:00+09:00,-12.316614896876217
2024-09-04 00:00:00+09:00,-3.4486521775811525
2024-09-05 00:00:00+09:00,21.677241614105696
2024-09-06 00:00:00+09:00,15.765266517425061
2024-09-09 00:00:00+09:00,1.9706583984375357
2024-09-10 00:00:00+09:00,-17.243260908041066
2024-09-11 00:00:00+09:00,-27.589217169436324
2024-09-12 00:00:00+09:00,27.589215376915035
2024-09-13 00:00:00+09:00,-26.60388805133016
2024-09-17 00:00:00+09:00,-30.05253868705495
2024-09-18 00:00:00+09:00,33.99385610538229
2024-09-19 00:00:00+09:00,25.125892485724762
2024-09-20 00:00:00+09:00,-32.51586135481921
2024-09-24 00:00:00+09:00,-43.84714819121382
2024-09-25 00:00:00+09:00,33.50119008741967
2024-09-26 00:00:00+09:00,54.19310471300196
2024-09-27 00:00:00+09:00,5.0
2024-09-30 00:00:00+09:00,-58.0
2024-10-01 00:00:00+09:00,27.0
2024-10-02 00:00:00+09:00,19.5
2024-10-03 00:00:00+09:00,-27.5
2024-10-04 00:00:00+09:00,-14.0
2024-10-07 00:00:00+09:00,-13.5
2024-10-08 00:00:00+09:00,-37.5
2024-10-09 00:00:00+09:00,-27.5
2024-10-10 00:00:00+09:00,-15.0
2024-10-11 00:00:00+09:00,-24.0
2024-10-15 00:00:00+09:00,-37.0
2024-10-16 00:00:00+09:00,-2.0
2024-10-17 00:00:00+09:00,1.5
2024-10-18 00:00:00+09:00,-22.0
2024-10-21 00:00:00+09:00,-8.5
2024-10-22 00:00:00+09:00,-22.5
2024-10-23 00:00:00+09:00,47.0
2024-10-24 00:00:00+09:00,13.5
2024-10-25 00:00:00+09:00,5.5
2024-10-28 00:00:00+09:00,92.0
2024-10-29 00:00:00+09:00,-9.5
2024-10-30 00:00:00+09:00,26.5
2024-10-31 00:00:00+09:00,-17.5
2024-11-01 00:00:00+09:00,-13.5
2024-11-05 00:00:00+09:00,2.5
2024-11-06 00:00:00+09:00,68.5
2024-11-07 00:00:00+09:00,-22.5
2024-11-08 00:00:00+09:00,-85.5
2024-11-11 00:00:00+09:00,-6.5
2024-11-12 00:00:00+09:00,40.5
2024-11-13 00:00:00+09:00,-55.0
2024-11-14 00:00:00+09:00,-52.0
2024-11-15 00:00:00+09:00,0.5
2024-11-18 00:00:00+09:00,1.5
2024-11-19 00:00:00+09:00,30.5
2024-11-20 00:00:00+09:00,-35.5
2024-11-21 00:00:00+09:00,-32.0
